node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
3258 3259 13 0.7995 -4.0367 -2.9875 0.9334 -5.3622 -3.7154 0.0340 15.7383 49.8000 5 2 13  
724 735 522 0.6737 -0.1504 -3.4678 0.9470 0.0344 -3.8436 0.0082 15.7646 52.1175 2 2 522  
557 558 2 3.5547 -4.4849 -12.4997 3.5926 -4.5584 -14.0161 0.0183 15.7794 62.5000 4 2 2  
2707 2708 11 -5.3421 -2.1903 -5.8779 -5.4500 -2.8737 -7.2455 0.0505 15.7958 50.8000 5 2 11  
3001 3002 12 -1.5036 4.7543 -4.4798 -1.9669 5.8860 -5.4110 0.0330 15.7965 50.3000 5 2 12  
896 897 555 0.0398 0.1320 -1.0654 0.8072 0.7152 -1.3316 0.0103 15.8304 50.8650 3 2 555  
1518 1519 734 0.0173 -0.1096 -1.1373 -0.4642 -0.6857 -1.7977 0.0095 15.8784 50.7992 3 2 734  
1806 1807 8 -8.7779 8.5422 -11.9578 -9.0914 8.9036 -13.3874 0.0569 15.8855 54.0000 5 2 8  
194 207 360 -0.2143 0.5043 -9.0628 0.2475 0.6879 -9.0079 0.0087 15.9115 52.2153 2 2 360  
3505 3707 15 0.0000 0.0000 -1.0000 -0.0724 -0.0058 -1.0687 0.0597 15.9357 47.1000 5 2 15  
1455 1595 756 4.0833 -4.0816 -7.9386 4.0449 -4.1725 -7.9552 0.0096 15.9820 47.6588 3 2 756  
26 273 381 -0.4158 -0.1206 -18.9954 -0.8388 0.0426 -19.2061 0.0083 16.0033 51.3019 2 2 381  
2142 2143 9 -8.3866 -3.6917 -13.9919 -8.7141 -3.8385 -15.4340 0.0393 16.0213 53.5000 5 2 9  
276 277 382 -0.4511 -0.1500 -19.9747 0.1602 -0.7639 -20.4741 0.0101 16.0221 50.7731 3 2 382  
2421 2422 10 -5.2509 1.1122 -11.3773 -5.4554 1.4515 -12.8185 0.0543 16.0945 53.0000 5 2 10  
1863 1864 837 -1.9837 1.6778 -2.6712 -2.5682 0.9061 -2.9219 0.0108 16.1533 50.4558 3 2 837  
44 45 1 -1.2472 -1.5467 -31.2896 -1.3876 -1.4538 -32.2697 0.0255 16.1746 63.0000 1 2 1  
3506 3507 14 0.0435 -0.0678 -1.0593 0.8524 -0.8086 -2.0659 0.0301 16.1994 47.6000 5 2 14  
1460 1461 7 3.5856 -6.0945 -15.0842 3.2534 -6.2178 -16.5694 0.0522 16.2418 53.0000 5 2 7  
848 849 5 -3.0576 8.9460 -10.4728 -3.1464 9.5846 -11.7913 0.0634 16.2909 54.0000 5 2 5  
1142 1143 6 1.6710 -8.2584 -12.7968 1.8014 -8.2760 -14.2760 0.0543 16.2951 53.5000 5 2 6  
781 782 536 2.2699 0.2853 -10.8893 1.7742 0.9527 -11.4451 0.0106 16.3637 51.3008 3 2 536  
2131 2197 934 -0.0683 -0.0313 -1.0660 -0.0331 0.4038 -1.3098 0.0076 16.3690 51.1801 2 2 934  
3259 3260 13 0.9334 -5.3622 -3.7154 1.2244 -6.6055 -4.5039 0.0340 16.3796 49.8000 5 2 13  
2998 3058 1186 -0.2929 1.3250 -1.8530 -0.2889 1.3877 -1.7752 0.0100 16.3844 46.9876 3 2 1186  
2708 2709 11 -5.4500 -2.8737 -7.2455 -5.5563 -3.5705 -8.5893 0.0505 16.4162 50.8000 5 2 11  
3002 3003 12 -1.9669 5.8860 -5.4110 -2.4215 6.9969 -6.3408 0.0330 16.4325 50.3000 5 2 12  
3505 4014 16 0.0000 0.0000 -1.0000 -0.0746 0.0287 -1.0600 0.0572 16.4433 46.6000 5 2 16  
565 566 480 0.4976 0.1688 -2.1025 0.9472 0.3865 -2.1230 0.0094 16.4759 59.0333 2 2 480  
3707 3708 15 -0.0724 -0.0058 -1.0687 -1.1077 0.1289 -2.1552 0.0597 16.4766 47.1000 5 2 15  
242 243 372 -0.4332 -1.0465 -16.5856 -0.5846 -1.9106 -17.0656 0.0104 16.4801 52.9253 3 2 372  
25 270 380 -0.3280 -0.1497 -18.1546 -0.4429 0.3172 -18.2916 0.0100 16.4836 51.7705 2 2 380  
1807 1808 8 -9.0914 8.9036 -13.3874 -9.3829 9.2726 -14.7995 0.0569 16.4991 54.0000 5 2 8  
1132 1193 642 0.0098 -0.0797 -1.0595 -0.4264 -0.0479 -1.3018 0.0078 16.5739 50.8686 2 2 642  
714 715 4 2.2963 0.3831 -16.8790 2.2614 0.3568 -18.3913 0.0186 16.6017 61.5000 4 2 4  
2143 2144 9 -8.7141 -3.8385 -15.4340 -8.9387 -4.0984 -16.9219 0.0393 16.6165 53.5000 5 2 9  
45 46 1 -1.3876 -1.4538 -32.2697 -1.4551 -1.3673 -33.1548 0.0255 16.7060 63.0000 1 2 1  
2418 2486 1021 -4.3029 0.1405 -7.1380 -4.4027 0.1333 -7.1375 0.0101 16.7320 46.6241 3 2 1021  
621 622 494 0.3023 0.1026 -2.4283 0.6578 0.3001 -2.7192 0.0095 16.7530 58.8227 2 2 494  
1461 1462 7 3.2534 -6.2178 -16.5694 3.0131 -6.4377 -18.0531 0.0522 16.8022 53.0000 5 2 7  
2422 2423 10 -5.4554 1.4515 -12.8185 -5.6342 1.5550 -14.3217 0.0543 16.8141 53.0000 5 2 10  
636 637 499 -2.7240 -3.7227 -8.2366 -3.4350 -4.4244 -8.2815 0.0098 16.8740 50.7706 3 2 499  
1796 1860 836 -0.9506 0.9092 -1.8500 -0.7546 0.9772 -2.3050 0.0093 16.9067 51.0316 2 2 836  
1143 1144 6 1.8014 -8.2760 -14.2760 1.9315 -8.2923 -15.7320 0.0543 16.9364 53.5000 5 2 6  
3507 3508 14 0.8524 -0.8086 -2.0659 1.4457 -1.4180 -3.3239 0.0301 16.9721 47.6000 5 2 14  
2133 2203 936 -2.1197 -0.7375 -3.1522 -2.5505 -0.9577 -3.0262 0.0088 16.9735 50.0944 2 2 936  
3708 3709 15 -1.1077 0.1289 -2.1552 -2.1549 0.2599 -3.2032 0.0597 17.0161 47.1000 5 2 15  
3260 3261 13 1.2244 -6.6055 -4.5039 1.4662 -7.6775 -5.5331 0.0340 17.0303 49.8000 5 2 13  
2709 2710 11 -5.5563 -3.5705 -8.5893 -5.7522 -4.1203 -9.9945 0.0505 17.0454 50.8000 5 2 11  
29 298 388 -0.7671 -0.0684 -20.9545 -0.7304 -0.5476 -21.0922 0.0081 17.0489 50.1837 2 2 388  
849 850 5 -3.1464 9.5846 -11.7913 -3.3425 10.0182 -13.1954 0.0634 17.0506 54.0000 5 2 5  
3003 3004 12 -2.4215 6.9969 -6.3408 -2.8924 7.9801 -7.3239 0.0330 17.0541 50.3000 5 2 12  
4014 4015 16 -0.0746 0.0287 -1.0600 -1.1090 0.3751 -2.0538 0.0572 17.0850 46.6000 5 2 16  
1804 1905 849 -7.5402 7.1275 -9.6409 -7.6382 7.1335 -9.6222 0.0110 17.1039 46.2692 3 2 849  
2413 2471 1016 -0.0744 0.0056 -1.0666 -0.4178 -0.3238 -0.9131 0.0107 17.1155 50.0770 2 2 1016  
1808 1809 8 -9.3829 9.2726 -14.7995 -9.6259 9.5771 -16.2422 0.0569 17.1232 54.0000 5 2 8  
153 154 347 -0.1481 0.7040 -3.0259 -0.1592 1.1993 -2.9589 0.0091 17.1571 59.6516 2 2 347  
2144 2145 9 -8.9387 -4.0984 -16.9219 -9.0027 -4.4275 -18.3511 0.0393 17.1953 53.5000 5 2 9  
46 47 1 -1.4551 -1.3673 -33.1548 -1.5443 -1.2884 -34.0084 0.0255 17.2234 63.0000 1 2 1  
1546 1547 742 1.8098 -1.2701 -3.1710 2.7792 -1.2514 -2.9262 0.0100 17.3351 49.7867 3 2 742  
726 727 521 2.6098 -0.6109 -3.6654 3.5687 -0.8753 -3.7683 0.0101 17.3428 58.0595 3 2 521  
1450 1543 741 0.8996 -0.7137 -2.0822 0.8496 -0.5038 -2.5332 0.0081 17.3540 50.2966 2 2 741  
1462 1463 7 3.0131 -6.4377 -18.0531 2.7806 -6.6516 -19.4993 0.0522 17.3545 53.0000 5 2 7  
840 917 561 -0.6435 1.1997 -1.8604 -0.6742 1.6658 -1.6819 0.0083 17.3583 50.1339 2 2 561  
1133 1196 643 0.1672 -1.3286 -1.8922 -0.2548 -1.5741 -1.7844 0.0080 17.3761 50.2539 2 2 643  
31 301 389 -1.1996 -0.1105 -21.8947 -1.6990 -0.0980 -21.9151 0.0080 17.4487 49.5957 2 2 389  
2419 2507 1027 -4.6215 0.5190 -8.5416 -4.7212 0.5247 -8.5466 0.0109 17.5231 45.9152 3 2 1027  
2423 2424 10 -5.6342 1.5550 -14.3217 -5.9377 1.6144 -15.7816 0.0543 17.5297 53.0000 5 2 10  
3709 3710 15 -2.1549 0.2599 -3.2032 -2.8885 0.3788 -4.4957 0.0597 17.5626 47.1000 5 2 15  
1144 1145 6 1.9315 -8.2923 -15.7320 1.8660 -8.3962 -17.2260 0.0543 17.6018 53.5000 5 2 6  
613 614 3 -3.6590 -4.7076 -14.0197 -3.6255 -4.8524 -15.4900 0.0170 17.6287 62.0000 4 2 3  
2710 2711 11 -5.7522 -4.1203 -9.9945 -5.8822 -4.4942 -11.4495 0.0505 17.6763 50.8000 5 2 11  
3257 3317 1262 0.7469 -2.7195 -2.3409 0.6923 -2.7613 -2.4134 0.0113 17.6807 45.7269 3 2 1262  
3004 3005 12 -2.8924 7.9801 -7.3239 -3.4459 8.9241 -8.3826 0.0330 17.7059 50.3000 5 2 12  
3261 3262 13 1.4662 -7.6775 -5.5331 1.8358 -8.6428 -6.6888 0.0340 17.7084 49.8000 5 2 13  
1798 1887 843 -2.7923 2.5764 -3.5073 -2.7010 2.4302 -3.9766 0.0089 17.7290 49.8905 2 2 843  
3508 3509 14 1.4457 -1.4180 -3.3239 1.7306 -1.8179 -4.7517 0.0301 17.7488 47.6000 5 2 14  
4015 4016 16 -1.1090 0.3751 -2.0538 -2.0076 0.7477 -3.2221 0.0572 17.7530 46.6000 5 2 16  
40 335 400 -0.9070 -1.3555 -28.4386 -0.9150 -1.2782 -28.5015 0.0129 17.7590 45.6443 3 2 400  
554 580 485 2.4404 -3.3980 -8.2023 2.7672 -3.1066 -8.4437 0.0095 17.7613 50.4793 2 2 485  
1809 1810 8 -9.6259 9.5771 -16.2422 -9.8677 9.6771 -17.7298 0.0569 17.7623 54.0000 5 2 8  
2132 2200 935 -1.1019 -0.3853 -2.1058 -1.5064 -0.0934 -2.0725 0.0084 17.7885 50.6389 2 2 935  
2145 2146 9 -9.0027 -4.4275 -18.3511 -9.0146 -4.7308 -19.8218 0.0393 17.7943 53.5000 5 2 9  
1805 1926 855 -8.2628 7.8708 -10.7104 -8.3195 7.8092 -10.7649 0.0110 17.8023 45.6441 3 2 855  
47 48 1 -1.5443 -1.2884 -34.0084 -1.6466 -1.1916 -34.9984 0.0255 17.8287 63.0000 1 2 1  
48 49 1 -1.6466 -1.1916 -34.9984 -1.6467 -1.1908 -35.0101 0.0255 17.8358 63.0000 1 2 1  
850 851 5 -3.3425 10.0182 -13.1954 -3.2529 10.4924 -14.6499 0.0634 17.8442 54.0000 5 2 5  
1463 1464 7 2.7806 -6.6516 -19.4993 2.7132 -6.7244 -21.0055 0.0522 17.9241 53.0000 5 2 7  
185 186 356 -0.6959 0.6604 -6.2502 -1.1360 0.8795 -6.3415 0.0094 17.9328 58.1217 2 2 356  
2134 2206 937 -3.1636 -1.0758 -4.1411 -3.4111 -0.6535 -4.2432 0.0087 17.9857 49.5530 2 2 937  
2761 2762 1097 -0.1301 -0.0852 -0.9680 -0.8127 -0.3477 -0.2859 0.0109 18.0872 48.2095 3 2 1097  
1799 1890 844 -3.6763 3.3708 -4.3871 -3.6652 3.8699 -4.4141 0.0087 18.1177 49.3156 2 2 844  
3710 3711 15 -2.8885 0.3788 -4.4957 -3.5368 0.5042 -5.8501 0.0597 18.1206 47.1000 5 2 15  
2414 2474 1017 -1.0384 -0.1400 -2.1836 -0.7726 -0.3753 -2.5357 0.0094 18.1347 49.4072 2 2 1017  
2424 2425 10 -5.9377 1.6144 -15.7816 -6.2335 1.6853 -17.2556 0.0543 18.2594 53.0000 5 2 10  
1145 1146 6 1.8660 -8.3962 -17.2260 1.9370 -8.4589 -18.7241 0.0543 18.2761 53.5000 5 2 6  
2711 2712 11 -5.8822 -4.4942 -11.4495 -6.0980 -4.9803 -12.8564 0.0505 18.3130 50.8000 5 2 11  
750 751 527 3.0019 -1.0710 -4.7456 3.9289 -1.4289 -4.6333 0.0100 18.3173 56.9771 3 2 527  
3005 3006 12 -3.4459 8.9241 -8.3826 -3.8691 9.8544 -9.5171 0.0330 18.3671 50.3000 5 2 12  
3262 3263 13 1.8358 -8.6428 -6.6888 2.1020 -9.6174 -7.8158 0.0340 18.3783 49.8000 5 2 13  
2146 2147 9 -9.0146 -4.7308 -19.8218 -9.2002 -5.0111 -21.2571 0.0393 18.3891 53.5000 5 2 9  
748 759 528 1.1661 -0.2889 -4.8794 1.2031 -0.5742 -4.4705 0.0086 18.3924 50.6503 2 2 528  
558 559 2 3.5926 -4.5584 -14.0161 3.5422 -4.5351 -15.4259 0.0183 18.4153 62.5000 4 2 2  
1810 1811 8 -9.8677 9.6771 -17.7298 -9.8064 9.7251 -19.2556 0.0569 18.4176 54.0000 5 2 8  
4016 4017 16 -2.0076 0.7477 -3.2221 -2.9933 0.8001 -4.3735 0.0572 18.4262 46.6000 5 2 16  
721 722 520 -0.1259 0.3030 -2.4287 -0.2717 0.6086 -2.7966 0.0096 18.4402 59.0599 2 2 520  
49 50 1 -1.6467 -1.1908 -35.0101 -1.6112 -1.1861 -36.0094 0.0255 18.4465 63.0000 1 2 1  
50 51 1 -1.6112 -1.1861 -36.0094 -1.6088 -1.1875 -36.0383 0.0255 18.4643 63.0000 1 2 1  
1464 1465 7 2.7132 -6.7244 -21.0055 2.6041 -6.8232 -22.4715 0.0522 18.4863 53.0000 5 2 7  
3509 3510 14 1.7306 -1.8179 -4.7517 1.9791 -2.1792 -6.1949 0.0301 18.5333 47.6000 5 2 14  
133 143 342 -0.1040 -0.0182 -2.1151 -0.1829 -0.2544 -1.6815 0.0086 18.5455 48.9640 2 2 342  
851 852 5 -3.2529 10.4924 -14.6499 -2.7939 10.7444 -16.0481 0.0634 18.6258 54.0000 5 2 5  
4282 4283 17 0.0000 0.0000 -1.0000 -0.0660 -0.0264 -1.0703 0.0583 18.6453 44.4000 5 2 17  
3711 3712 15 -3.5368 0.5042 -5.8501 -4.1500 0.5801 -7.2060 0.0597 18.6784 47.1000 5 2 15  
34 307 391 -1.4728 -0.3836 -23.6671 -1.0747 -0.6671 -23.7725 0.0086 18.6960 48.5479 2 2 391  
841 920 562 -1.3118 2.0164 -2.9261 -1.0451 1.9486 -3.3435 0.0084 18.7225 49.4006 2 2 562  
33 304 390 -1.4467 -0.2410 -22.9028 -0.9887 -0.0970 -23.0425 0.0086 18.7286 48.9967 2 2 390  
772 773 533 1.9144 -0.3302 -6.4016 2.3480 -0.5770 -6.4351 0.0092 18.7997 55.7427 2 2 533  
197 198 359 -0.3575 3.2595 -10.2370 -0.2705 4.1733 -10.6338 0.0099 18.8159 56.6589 3 2 359  
2135 2209 938 -4.2062 -1.4108 -5.1114 -4.0540 -1.3364 -5.5818 0.0089 18.8266 49.0110 2 2 938  
2143 2233 946 -8.7141 -3.8385 -15.4340 -8.8115 -3.8379 -15.4115 0.0115 18.9516 44.3753 3 2 946  
555 583 486 2.7978 -3.8035 -9.5454 2.6626 -4.2830 -9.5874 0.0079 18.9528 48.2350 2 2 486  
2712 2713 11 -6.0980 -4.9803 -12.8564 -6.3372 -5.3991 -14.2825 0.0505 18.9578 50.8000 5 2 11  
1146 1147 6 1.9370 -8.4589 -18.7241 1.8760 -8.4947 -20.2238 0.0543 18.9587 53.5000 5 2 6  
1453 1571 749 2.9627 -2.8523 -5.4213 2.5929 -3.1521 -5.5744 0.0086 18.9818 48.7373 2 2 749  
2147 2148 9 -9.2002 -5.0111 -21.2571 -9.3837 -5.2945 -22.7111 0.0393 18.9986 53.5000 5 2 9  
2425 2426 10 -6.2335 1.6853 -17.2556 -6.3661 1.7945 -18.7705 0.0543 19.0068 53.0000 5 2 10  
3006 3007 12 -3.8691 9.8544 -9.5171 -4.2126 10.5747 -10.8041 0.0330 19.0303 50.3000 5 2 12  
1811 1812 8 -9.8064 9.7251 -19.2556 -9.6987 9.7878 -20.7255 0.0569 19.0590 54.0000 5 2 8  
1465 1466 7 2.6041 -6.8232 -22.4715 2.7599 -6.9603 -23.9543 0.0522 19.0642 53.0000 5 2 7  
1801 1896 846 -5.2529 4.8275 -6.4179 -5.6575 5.0254 -6.2009 0.0086 19.0671 48.1386 2 2 846  
3263 3264 13 2.1020 -9.6174 -7.8158 2.3989 -10.6281 -8.9374 0.0340 19.0675 49.8000 5 2 13  
51 52 1 -1.6088 -1.1875 -36.0383 -1.5578 -1.1034 -37.0334 0.0255 19.0807 63.0000 1 2 1  
52 53 1 -1.5578 -1.1034 -37.0334 -1.5557 -1.0994 -37.0762 0.0255 19.1074 63.0000 1 2 1  
4017 4018 16 -2.9933 0.8001 -4.3735 -3.9404 0.8417 -5.5602 0.0572 19.1076 46.6000 5 2 16  
4282 4489 18 0.0000 0.0000 -1.0000 -0.0683 -0.0506 -1.0526 0.0445 19.1275 43.9000 5 2 18  
1800 1893 845 -4.5587 4.1520 -5.2836 -4.2869 4.3420 -5.6577 0.0073 19.1885 48.7328 2 2 845  
159 160 348 0.9751 2.8341 -5.4202 1.2817 3.7320 -5.7361 0.0081 19.1891 59.1222 3 2 348  
711 802 542 2.5442 0.3358 -12.3266 2.2973 -0.0945 -12.3894 0.0079 19.1949 49.4215 2 2 542  
842 923 563 -1.5593 2.9673 -4.0382 -1.1845 3.2981 -4.0480 0.0093 19.2250 48.6677 2 2 563  
3712 3713 15 -4.1500 0.5801 -7.2060 -4.5952 0.4725 -8.6401 0.0597 19.2481 47.1000 5 2 15  
2415 2477 1018 -2.0339 -0.1272 -3.2898 -2.3522 -0.4096 -3.0273 0.0085 19.2662 48.7279 2 2 1018  
624 625 495 -0.8307 -0.5458 -3.4542 -1.1314 -0.1994 -3.6532 0.0090 19.2793 57.4817 2 2 495  
3510 3511 14 1.9791 -2.1792 -6.1949 2.2182 -2.5259 -7.6042 0.0301 19.3069 47.6000 5 2 14  
1134 1199 644 0.3437 -2.5404 -2.7253 0.6747 -2.8389 -2.4986 0.0091 19.3145 49.6440 2 2 644  
4283 4284 17 -0.0660 -0.0264 -1.0703 -1.0433 -0.4087 -2.1223 0.0583 19.3213 44.4000 5 2 17  
1452 1568 748 2.4000 -2.0313 -4.2724 2.8374 -1.8056 -4.3603 0.0091 19.3258 49.2705 2 2 748  
182 183 355 -0.6411 0.5691 -5.3852 -1.0667 0.7861 -5.5328 0.0084 19.3621 58.5980 2 2 355  
1802 1899 847 -6.0221 5.5681 -7.4884 -5.8258 6.0174 -7.3903 0.0086 19.3818 47.5286 2 2 847  
852 853 5 -2.7939 10.7444 -16.0481 -2.4954 11.0135 -17.4683 0.0634 19.4067 54.0000 5 2 5  
2136 2212 939 -5.2482 -1.7656 -6.0863 -5.0225 -1.8925 -6.5141 0.0087 19.4130 48.4605 2 2 939  
3708 3769 1394 -1.1077 0.1289 -2.1552 -1.1359 0.0332 -2.1625 0.0101 19.4258 44.1048 3 2 1394  
610 655 504 -3.1062 -3.9807 -9.6772 -3.2518 -4.4591 -9.6781 0.0085 19.4472 48.5538 2 2 504  
1519 1520 734 -0.4642 -0.6857 -1.7977 -0.9273 -1.2463 -2.4842 0.0095 19.4538 50.7992 3 2 734  
1574 1575 750 3.5103 -3.6295 -6.6569 2.9047 -4.4129 -6.7969 0.0107 19.4750 48.1954 3 2 750  
715 716 4 2.2614 0.3568 -18.3913 2.2782 0.2956 -19.9377 0.0186 19.4946 61.5000 4 2 4  
191 192 358 -0.6204 0.5853 -8.2423 -1.0295 0.7771 -8.4564 0.0083 19.5179 57.1700 2 2 358  
4489 4490 18 -0.0683 -0.0506 -1.0526 -1.0904 -0.8238 -1.8327 0.0445 19.5418 43.9000 5 2 18  
897 898 555 0.8072 0.7152 -1.3316 1.5562 1.3265 -1.5875 0.0103 19.5684 50.8650 3 2 555  
188 189 357 -0.1885 -0.0386 -7.1960 -0.1364 -0.5196 -7.3222 0.0084 19.5917 57.6469 2 2 357  
2713 2714 11 -6.3372 -5.3991 -14.2825 -6.5229 -5.8470 -15.7054 0.0505 19.6094 50.8000 5 2 11  
2148 2149 9 -9.3837 -5.2945 -22.7111 -9.4831 -5.3898 -24.1907 0.0393 19.6127 53.5000 5 2 9  
1218 1219 650 0.9442 -4.5343 -4.8797 1.7140 -4.1856 -5.4145 0.0112 19.6230 48.3967 3 2 650  
4282 4750 19 0.0000 0.0000 -1.0000 -0.0760 -0.0432 -1.0486 0.0487 19.6334 43.4000 5 2 19  
1466 1467 7 2.7599 -6.9603 -23.9543 2.9210 -7.0735 -25.4150 0.0522 19.6397 53.0000 5 2 7  
1147 1148 6 1.8760 -8.4947 -20.2238 1.9581 -8.6402 -21.7476 0.0543 19.6643 53.5000 5 2 6  
3007 3008 12 -4.2126 10.5747 -10.8041 -4.4140 11.2194 -12.1296 0.0330 19.6893 50.3000 5 2 12  
1864 1865 837 -2.5682 0.9061 -2.9219 -3.2408 0.2317 -3.2265 0.0108 19.6991 50.4558 3 2 837  
1812 1813 8 -9.6987 9.7878 -20.7255 -9.6086 9.7677 -22.2270 0.0569 19.7221 54.0000 5 2 8  
53 54 1 -1.5557 -1.0994 -37.0762 -1.5806 -0.9793 -38.0607 0.0255 19.7247 63.0000 1 2 1  
3264 3265 13 2.3989 -10.6281 -8.9374 2.7818 -11.5226 -10.0782 0.0340 19.7473 49.8000 5 2 13  
277 278 382 0.1602 -0.7639 -20.4741 0.7716 -1.3809 -20.9696 0.0101 19.7480 50.7731 3 2 382  
2426 2427 10 -6.3661 1.7945 -18.7705 -6.4956 1.8570 -20.2727 0.0543 19.7551 53.0000 5 2 10  
1137 1237 655 0.9925 -5.4757 -6.0029 1.4868 -5.5324 -6.0528 0.0090 19.7610 47.7628 2 2 655  
2137 2215 940 -6.1209 -2.1586 -7.2560 -6.1153 -1.8814 -7.6721 0.0091 19.7762 47.8884 2 2 940  
4018 4019 16 -3.9404 0.8417 -5.5602 -4.7610 1.0825 -6.7810 0.0572 19.7833 46.6000 5 2 16  
1202 1203 645 0.7709 -3.6323 -3.7156 1.7628 -3.6553 -3.8400 0.0113 19.7845 49.0177 3 2 645  
3713 3714 15 -4.5952 0.4725 -8.6401 -4.7813 0.1877 -10.0852 0.0597 19.8159 47.1000 5 2 15  
2703 2787 1104 -1.1942 -0.5148 -1.9019 -1.5198 -0.4097 -1.5373 0.0083 19.8890 47.6136 2 2 1104  
243 244 372 -0.5846 -1.9106 -17.0656 -0.7069 -2.7761 -17.5512 0.0104 19.9130 52.9253 3 2 372  
4490 4491 18 -1.0904 -0.8238 -1.8327 -2.0458 -1.5079 -2.7452 0.0445 19.9568 43.9000 5 2 18  
4284 4285 17 -1.0433 -0.4087 -2.1223 -2.0172 -0.7985 -3.1768 0.0583 20.0051 44.4000 5 2 17  
2416 2480 1019 -2.8446 -0.2091 -4.5454 -2.4451 -0.0693 -4.8116 0.0086 20.0425 48.0376 2 2 1019  
3511 3512 14 2.2182 -2.5259 -7.6042 2.5145 -2.8531 -9.0164 0.0301 20.0938 47.6000 5 2 14  
4750 4751 19 -0.0760 -0.0432 -1.0486 -1.0919 -0.8352 -1.7818 0.0487 20.1308 43.4000 5 2 19  
226 227 367 -0.6416 0.3226 -10.8841 -1.1109 0.1784 -10.9791 0.0091 20.1314 55.7313 2 2 367  
568 569 481 0.5705 -1.2539 -3.0046 0.4372 -1.7248 -2.9021 0.0087 20.1975 57.6786 2 2 481  
612 661 506 -3.6126 -4.4405 -12.5745 -3.6729 -4.3722 -12.6157 0.0115 20.2082 43.2080 3 2 506  
853 854 5 -2.4954 11.0135 -17.4683 -2.2808 11.1445 -18.9461 0.0634 20.2085 54.0000 5 2 5  
844 944 569 -2.1346 5.0639 -6.1227 -2.0161 4.9870 -6.6023 0.0098 20.2180 47.1540 2 2 569  
1467 1468 7 2.9210 -7.0735 -25.4150 3.0746 -7.1708 -26.8948 0.0522 20.2287 53.0000 5 2 7  
2149 2150 9 -9.4831 -5.3898 -24.1907 -9.5225 -5.5452 -25.6657 0.0393 20.2333 53.5000 5 2 9  
3058 3059 1186 -0.2889 1.3877 -1.7752 -0.2095 2.0789 -1.0569 0.0100 20.2339 46.9876 3 2 1186  
926 927 564 -1.6823 3.9864 -5.1768 -0.7604 4.0998 -5.5473 0.0110 20.2447 47.9182 3 2 564  
2714 2715 11 -6.5229 -5.8470 -15.7054 -6.6157 -6.2038 -17.1759 0.0505 20.2746 50.8000 5 2 11  
1809 1951 863 -9.6259 9.5771 -16.2422 -9.7195 9.6000 -16.2689 0.0107 20.2881 43.0410 3 2 863  
2704 2790 1105 -2.3473 -1.0077 -2.7848 -2.2018 -1.4386 -2.9925 0.0093 20.3079 46.9914 2 2 1105  
2710 2808 1111 -5.7522 -4.1203 -9.9945 -5.6722 -4.1379 -10.0518 0.0105 20.3168 43.1592 3 2 1111  
37 326 397 -1.3561 -0.8618 -25.6740 -1.0706 -0.5131 -25.8906 0.0086 20.3293 47.3406 2 2 397  
1456 1610 760 4.3175 -4.6065 -9.3171 4.6153 -4.9851 -9.1829 0.0093 20.3397 47.1177 2 2 760  
54 55 1 -1.5806 -0.9793 -38.0607 -1.6305 -0.8426 -39.0501 0.0255 20.3526 63.0000 1 2 1  
1148 1149 6 1.9581 -8.6402 -21.7476 2.0537 -8.6464 -23.2386 0.0543 20.3607 53.5000 5 2 6  
3008 3009 12 -4.4140 11.2194 -12.1296 -4.7030 11.7441 -13.5127 0.0330 20.3647 50.3000 5 2 12  
4491 4492 18 -2.0458 -1.5079 -2.7452 -3.0165 -2.2653 -3.6285 0.0445 20.3839 43.9000 5 2 18  
3710 3787 1399 -2.8885 0.3788 -4.4957 -2.8280 0.3971 -4.5732 0.0092 20.3842 42.9671 3 2 1399  
1813 1814 8 -9.6086 9.7677 -22.2270 -9.5327 9.7550 -23.7182 0.0569 20.3895 54.0000 5 2 8  
3714 3715 15 -4.7813 0.1877 -10.0852 -4.8935 0.0749 -11.5727 0.0597 20.3944 47.1000 5 2 15  
2486 2487 1021 -4.4027 0.1333 -7.1375 -5.4025 0.1143 -7.1433 0.0101 20.4344 46.6241 3 2 1021  
3265 3266 13 2.7818 -11.5226 -10.0782 3.2555 -12.2204 -11.3384 0.0340 20.4432 49.8000 5 2 13  
4019 4020 16 -4.7610 1.0825 -6.7810 -5.4570 1.3984 -8.0518 0.0572 20.4626 46.6000 5 2 16  
3255 3311 1260 0.0245 -0.0837 -1.0490 0.2635 -0.3979 -0.7422 0.0100 20.4926 47.0317 2 2 1260  
2139 2221 942 -7.6897 -2.7394 -9.7014 -7.9257 -3.1670 -9.5944 0.0092 20.4941 46.7421 2 2 942  
55 56 1 -1.6305 -0.8426 -39.0501 -1.6272 -0.8075 -39.2739 0.0255 20.4957 63.0000 1 2 1  
2427 2428 10 -6.4956 1.8570 -20.2727 -6.6743 1.8714 -21.7422 0.0543 20.4976 53.0000 5 2 10  
627 628 496 -0.6230 -1.7055 -4.6683 -0.1600 -1.7809 -4.8413 0.0087 20.5121 56.0510 2 2 496  
2417 2483 1020 -3.6564 -0.1896 -5.8127 -4.1195 -0.0195 -5.7315 0.0078 20.5623 47.3360 2 2 1020  
2997 3055 1185 -0.0196 0.0806 -1.0558 0.1532 -0.0888 -1.4933 0.0090 20.5702 47.6126 2 2 1185  
